gush,chelka,sub_chelka,asset_area,room_num,distinct_sale_dates
6426,601,10,69.0,3.0,2
6426,602,24,82.0,3.0,2
6426,621,18,93.0,4.0,2
6426,621,5,90.0,4.0,2
6426,634,6,62.0,3.0,2
6426,634,2,63.0,3.0,2
6426,634,5,63.0,3.0,3
6426,629,6,100.0,4.0,2
6426,634,4,118.0,4.0,2
6426,637,29,90.0,4.0,2
6426,659,25,105.0,4.0,2
6426,659,16,104.0,4.0,2
6426,659,4,104.0,4.0,2
6426,648,6,117.0,4.0,2
6426,659,28,104.0,4.0,2
6426,660,5,121.0,5.0,2
6426,659,26,105.0,4.0,2
6426,651,25,150.0,6.0,2
6426,648,3,132.0,5.0,2
6426,648,1,117.0,4.0,2
6426,659,18,124.0,4.0,2
6426,667,8,107.0,4.0,2
6426,670,1,114.0,5.0,2
6426,669,18,119.0,5.0,2
6426,671,17,110.0,5.0,2
6426,670,21,184.0,6.0,2
6426,668,16,103.0,4.0,2
6426,667,24,122.0,5.0,2
6426,670,17,114.0,5.0,2
6426,669,7,96.0,4.0,2
6426,678,9,100.0,4.0,2
6426,684,8,80.0,3.0,2
6426,678,16,96.0,4.0,2
6426,678,11,96.0,4.0,2
6426,696,2,94.0,4.0,2
6426,696,5,94.0,4.0,2
6426,696,3,117.0,4.0,2
6426,705,8,156.0,6.0,2
6426,705,2,125.0,5.0,2
6426,723,16,211.0,7.0,2
6426,721,25,113.0,5.0,2
6426,730,3,100.0,4.0,3
6426,763,25,131.0,5.0,2
6426,763,16,111.0,4.0,2
6426,765,6,105.0,4.0,2
6426,765,4,124.0,4.0,2
6426,773,3,115.0,5.0,2
6426,790,3,123.0,5.0,2
6426,799,1,99.0,4.0,2
6426,787,2,163.0,4.0,2
6426,856,6,92.0,4.0,2
6426,864,6,92.0,4.0,2
6426,869,6,93.0,4.0,2
6426,870,1,106.0,4.0,2
6426,884,4,139.0,5.0,2
6426,876,1,125.0,4.0,2
6426,924,2,114.0,5.0,2
6426,914,6,112.0,5.0,2
6426,924,3,90.0,4.0,2
6426,939,4,132.0,5.0,2
6426,1072,7,133.0,5.0,2
6427,142,253,125.0,5.0,2
6427,170,1,98.0,5.0,2
6427,162,4,90.0,4.0,2
6427,161,6,114.0,5.0,2
6427,162,13,73.0,3.0,2
6427,429,4,47.0,2.0,2
6427,430,7,98.0,4.0,4
6427,437,4,41.0,3.0,2
6427,441,2,94.0,4.0,2
6427,431,11,64.0,3.0,2
6427,440,4,41.0,3.0,2
6427,440,2,41.0,2.0,2
6427,442,8,38.0,2.0,2
6427,443,2,38.0,2.0,2
6427,452,8,68.0,3.0,2
6427,467,12,93.0,4.0,2
6427,467,6,72.0,3.0,2
6427,474,4,79.0,4.0,3
6427,478,9,120.0,5.5,3
6427,470,1,139.0,5.0,2
6427,484,8,74.0,3.5,2
6427,483,13,62.0,3.0,2
6427,482,18,73.0,3.5,2
6427,482,22,73.0,3.5,2
6427,499,5,101.0,4.0,2
6427,492,9,100.0,4.0,2
6427,492,12,100.0,4.0,2
6427,499,35,112.0,4.0,2
6427,494,17,115.0,5.0,2
6427,499,18,119.0,4.0,2
6427,492,28,136.0,4.0,2
6427,494,11,100.0,4.0,2
6427,492,11,124.0,4.0,2
6427,499,28,81.0,3.0,2
6427,499,8,124.0,4.0,2
6427,499,4,120.0,4.0,2
6427,503,13,115.0,5.0,3
6427,519,1,108.0,5.0,2
6427,524,12,98.0,4.0,2
6427,526,26,152.0,5.5,2
6427,525,14,94.0,4.0,2
6427,525,35,96.0,4.0,2
6427,525,59,118.0,5.0,2
6427,534,20,110.0,4.0,2
6427,534,12,110.0,4.0,2
6427,534,19,108.0,4.0,2
6427,558,1,99.0,4.0,2
6427,602,1,125.0,4.0,2
6427,610,4,95.0,4.0,2
6427,621,1,110.0,5.0,2
6427,613,14,96.0,4.0,2
6427,635,1,100.0,4.0,2
6427,635,4,98.0,4.0,2
6427,635,8,98.0,4.0,2
6427,653,3,100.0,4.0,2
6427,666,1,100.0,4.0,2
6427,671,90,100.0,4.0,2
6427,671,80,100.0,4.0,2
6427,671,43,75.0,3.0,2
6427,671,41,100.0,4.0,2
6427,671,102,100.0,4.0,2
6427,671,19,75.0,3.0,2
6427,671,37,75.0,3.0,2
6427,671,96,100.0,4.0,2
6427,671,54,125.0,5.0,2
6427,671,76,100.0,4.0,2
6427,671,75,100.0,4.0,3
6427,671,69,100.0,4.0,2
6427,671,15,130.0,4.0,2
6427,698,15,125.0,5.0,2
6427,701,4,100.0,4.0,2
6427,694,18,118.0,5.0,2
6427,694,14,85.0,3.0,2
6427,703,3,126.0,5.0,2
6428,40,11,54.0,3.0,2
6428,43,7,97.0,4.0,2
6428,60,9,60.0,3.0,5
6428,45,1,66.0,3.0,2
6428,41,1,100.0,5.0,2
6428,60,7,45.0,2.0,2
6428,60,7,45.0,3.0,3
6428,45,20,70.0,3.0,2
6428,41,7,85.0,4.0,2
6428,103,3,110.0,4.5,2
6428,90,2,80.0,4.0,2
6428,348,26,84.0,4.0,2
6428,344,22,81.0,3.0,2
6428,336,4,38.0,2.0,2
6428,348,18,85.0,4.0,2
6428,364,28,80.0,4.0,2
6428,367,12,80.0,3.5,2
6428,364,33,90.0,4.0,3
6428,367,4,96.0,4.5,2
6428,366,9,64.0,3.0,2
6428,366,10,63.0,3.0,2
6428,368,3,109.0,4.0,2
6428,413,10,90.0,4.0,2
6428,413,13,70.0,3.0,2
6428,418,6,106.0,4.0,2
6428,413,14,90.0,4.0,2
6428,426,28,81.0,4.0,3
6428,427,22,86.0,4.0,3
6428,422,6,67.0,3.0,2
6428,426,26,84.0,4.0,2
6428,449,79,88.0,4.0,2
6428,449,34,122.0,5.0,2
6428,448,73,121.0,5.0,2
6428,449,42,106.0,5.0,2
6428,479,6,126.0,5.0,2
6428,533,28,54.0,3.0,2
6428,533,22,54.0,3.0,2
6428,532,10,107.0,5.0,2
6428,533,3,29.0,2.0,2
6428,529,1,109.0,5.0,2
6428,534,7,123.0,3.5,2
6428,548,34,147.0,4.0,2
6428,551,104,100.0,4.0,2
6428,551,126,122.0,5.0,2
6428,556,95,104.0,4.0,2
6428,556,2,66.0,3.0,2
6428,556,98,122.0,5.0,2
6428,556,5,122.0,5.0,2
6428,561,2,90.0,3.0,2
6428,564,87,113.0,5.0,2
6428,564,11,118.0,5.0,2
6428,564,26,105.0,4.0,2
6428,594,2,123.0,5.0,2
6428,621,6,96.0,4.0,2
6428,624,2,154.0,6.0,2
6428,596,4,145.0,5.0,2
6428,692,8,101.0,4.0,2
6428,686,9,104.0,4.5,2
6428,672,5,143.0,5.0,2
6428,672,15,115.0,4.0,2
6429,207,1,100.0,4.0,2
6429,207,7,120.0,5.0,2
6429,214,8,83.0,3.5,2
6429,214,9,108.0,3.5,2
6429,227,6,101.0,5.0,4
6429,221,16,113.0,4.0,2
6429,234,2,151.0,5.0,2
6429,222,5,97.0,4.0,2
6429,249,16,98.0,4.5,2
6429,249,11,108.0,4.0,2
6429,260,6,100.0,4.0,2
6429,274,30,100.0,4.0,2
6429,261,7,128.0,5.0,2
6429,276,9,136.0,4.0,2
6429,280,13,150.0,6.0,2
6429,280,23,100.0,4.0,2
6429,283,27,190.0,6.0,2
6429,287,4,102.0,4.0,2
6429,287,5,138.0,4.0,2
6429,289,18,104.0,4.0,2
6429,292,7,100.0,4.0,2
6429,292,15,125.0,5.0,2
6429,292,6,125.0,5.0,2
6429,293,9,125.0,5.0,2
6429,293,19,135.0,4.0,2
6429,299,11,163.0,6.0,2
6429,297,10,150.0,6.0,2
6429,299,25,207.0,6.0,2
6429,300,17,100.0,4.0,2
6429,346,16,158.0,4.0,2
6430,26,220,125.0,5.0,2
6430,4,2,125.0,5.0,3
6430,145,13,91.0,4.0,2
6430,146,5,82.0,4.0,2
6430,145,20,83.0,4.0,2
6430,146,4,110.0,5.0,2
6430,146,19,82.0,4.0,2
6430,145,29,172.0,5.0,2
6430,175,5,75.0,3.0,2
6430,164,4,101.0,4.0,2
6430,164,1,139.0,5.0,2
6430,165,3,118.0,5.0,2
6430,164,3,96.0,4.0,2
6430,163,2,121.0,5.0,2
6430,191,6,100.0,4.0,2
6430,192,5,118.0,5.0,2
6430,191,31,86.0,3.5,2
6430,194,3,100.0,4.0,2
6430,200,19,125.0,5.0,2
6430,201,52,100.0,3.5,2
6430,200,14,101.0,4.0,2
6430,201,59,82.0,3.5,2
6430,201,22,119.0,4.0,2
6430,239,15,91.0,4.0,2
6430,244,19,100.0,4.0,2
6430,244,13,100.0,4.0,2
6430,249,26,125.0,5.0,2
6430,246,15,150.0,6.0,2
6430,246,15,100.0,4.0,2
6430,246,30,199.0,6.0,2
6430,251,4,106.0,4.0,2
6430,251,36,139.0,4.0,2
6430,252,3,100.0,4.0,2
6430,253,6,100.0,4.0,2
6430,259,23,100.0,4.0,2
6430,259,6,150.0,6.0,2
6430,259,5,158.0,5.0,2
6430,264,1,100.0,4.0,2
6430,264,2,125.0,5.0,2
6430,264,1,125.0,5.0,2
6430,264,2,150.0,6.0,3
6430,276,37,216.0,6.0,2
6430,276,16,176.0,6.0,2
6430,276,48,125.0,4.0,2
6431,258,8,96.0,4.0,2
6431,256,6,110.0,4.0,2
6431,256,11,110.0,4.0,2
6431,307,15,78.0,3.0,3
6431,308,30,73.0,3.0,2
6431,308,16,78.0,4.0,3
6431,307,9,74.0,3.0,2
6431,307,13,73.0,3.0,2
6431,308,9,73.0,3.0,2
6431,308,15,73.0,3.0,2
6431,307,31,73.0,3.0,2
6431,308,32,73.0,3.0,2
6431,307,18,73.0,3.0,3
6432,60,6,77.0,3.5,2
6432,50,4,73.0,3.5,2
6432,50,30,74.0,3.5,2
6432,48,10,91.0,4.0,2
6432,50,16,73.0,3.5,2
6432,48,4,91.0,4.0,2
6432,74,49,82.0,4.0,2
6432,62,9,100.0,4.5,3
6432,77,43,78.0,3.5,2
6432,77,27,100.0,4.0,2
6432,74,30,80.0,4.0,2
6432,74,41,82.0,4.0,2
6432,74,18,82.0,4.0,2
6432,61,19,115.0,5.0,2
6432,89,16,81.0,4.0,2
6432,90,11,82.0,4.0,2
6432,94,4,80.0,4.0,3
6432,92,8,119.0,5.0,2
6432,104,7,174.0,6.0,2
6432,115,4,85.0,3.5,2
6432,121,8,125.0,5.0,2
6433,31,11,40.0,2.0,2
6433,78,6,105.0,4.0,2
6433,79,2,125.0,5.0,2
6433,79,5,125.0,5.0,3
6433,137,1,126.0,5.0,2
6433,367,4,95.0,4.0,2
6433,367,5,96.0,4.0,2
6433,395,22,99.0,4.0,2
6433,395,46,109.0,4.5,3
6433,397,34,58.0,3.0,2
6433,398,60,95.0,4.0,2
6433,398,36,94.0,4.0,2
6433,397,47,57.0,3.0,2
6433,398,62,88.0,4.0,2
6433,397,2,58.0,3.0,2
6433,397,22,71.0,3.0,2
6433,397,25,71.0,3.0,2
6433,403,21,58.0,3.0,2
6433,403,31,58.0,3.0,2
6433,403,53,58.0,3.0,2
6433,403,60,75.0,3.0,2
6433,403,1,57.0,3.0,2
6433,403,24,58.0,3.0,2
6433,403,54,57.0,3.0,2
6433,513,12,50.0,3.0,2
6433,513,7,50.0,3.0,2
6433,513,8,50.0,3.0,2
6433,513,14,50.0,3.0,2
6433,524,1,41.0,2.0,2
6433,534,10,73.0,3.0,2
6433,534,28,73.0,3.0,2
6433,534,29,78.0,4.0,2
6433,534,3,73.0,3.0,2
6433,534,27,73.0,3.0,2
6433,534,5,86.0,3.0,2
6433,535,14,73.0,3.0,2
6433,535,5,73.0,3.0,4
6433,536,5,73.0,3.0,2
6433,536,19,73.0,3.0,2
6433,536,1,73.0,3.0,2
6433,536,11,73.0,3.0,3
6433,536,28,73.0,3.0,2
6433,536,27,73.0,3.0,2
6433,536,4,86.0,3.0,2
6433,546,4,52.0,3.0,2
6433,547,49,72.0,3.5,2
6433,547,2,72.0,3.5,2
6433,547,7,71.0,3.5,3
6433,547,17,72.0,3.5,2
6433,550,6,61.0,3.0,2
6433,548,20,62.0,3.0,4
6433,548,26,62.0,3.0,2
6433,548,30,62.0,3.0,2
6433,548,58,62.0,3.0,2
6433,548,32,63.0,3.0,2
6433,548,27,63.0,3.0,3
6433,548,60,62.0,3.0,2
6433,548,2,63.0,3.0,2
6433,548,38,75.0,3.0,2
6433,548,54,63.0,3.0,2
6433,548,7,73.0,3.0,2
6433,552,7,81.0,4.0,2
6433,554,15,61.0,3.0,2
6433,554,3,61.0,3.0,2
6433,554,6,76.0,3.0,2
6433,554,11,61.0,3.0,2
6433,559,10,72.0,3.5,2
6433,559,30,72.0,3.5,2
6433,559,20,85.0,3.5,2
6433,579,16,101.0,4.0,3
6433,579,7,122.0,4.0,2
6433,593,14,76.0,3.0,2
6433,591,10,75.0,3.0,2
6433,591,21,99.0,4.0,2
6433,591,35,95.0,4.0,2
6433,593,19,76.0,3.0,2
6433,595,9,99.0,4.0,2
6433,591,32,95.0,4.0,2
6433,601,29,97.0,4.5,2
6433,601,21,97.0,4.5,2
6433,601,8,99.0,4.0,2
6433,601,18,97.0,4.5,2
6433,601,64,99.0,4.0,2
6433,601,5,97.0,4.5,2
6433,601,16,99.0,4.0,2
6433,622,6,112.0,4.5,2
6433,631,13,126.0,5.5,2
6433,662,6,90.0,4.0,2
6433,630,22,93.0,4.0,2
6433,631,3,92.0,5.0,2
6433,630,18,92.0,4.5,2
6433,668,56,101.0,4.0,2
6433,668,10,78.0,3.0,2
6433,668,80,99.0,4.0,2
6433,668,40,122.0,4.0,2
6433,668,9,95.0,4.0,2
6433,669,61,80.0,4.0,2
6433,669,111,75.0,3.0,2
6433,669,105,63.0,3.0,2
6433,669,81,62.0,3.0,2
6433,669,65,80.0,4.0,2
6433,669,38,78.0,4.0,2
6433,669,4,63.0,3.0,2
6433,669,29,65.0,2.0,2
6433,669,81,75.0,3.0,2
6433,698,2,96.0,4.0,2
6433,695,1,89.0,3.5,2
6433,691,9,89.0,4.0,2
6433,725,15,125.0,5.0,2
6434,183,881,140.0,5.5,2
6434,183,36,135.0,5.5,2
6434,183,42,135.0,5.5,3
6434,183,18,135.0,5.5,2
6434,183,15,135.0,5.5,2
6434,183,14,135.0,5.5,2
6434,183,11,135.0,5.5,2
6434,183,631,150.0,6.0,2
6434,624,6,77.0,4.0,2
6434,627,2,92.0,4.0,2
6435,45,2,75.0,3.0,2
6435,68,12,63.0,3.0,2
6435,70,14,54.0,3.0,2
6435,70,4,63.0,3.0,2
6435,70,22,75.0,3.0,2
6435,80,11,53.0,3.0,2
6435,83,9,44.0,3.0,2
6435,80,21,64.0,3.0,2
6435,81,13,64.0,3.0,2
6435,82,9,53.0,3.0,2
6435,98,16,57.0,3.0,2
6435,101,12,38.0,2.0,2
6435,102,5,38.0,2.0,2
6435,124,11,66.0,3.0,3
6435,128,2,93.0,4.0,2
6435,129,13,100.0,4.0,2
6435,131,16,132.0,5.0,2
6435,148,2,97.0,4.0,2
6435,143,3,104.0,4.0,2
6435,148,1,95.0,4.0,2
6435,144,17,106.0,5.0,2
6435,142,19,98.0,4.0,2
6435,142,1,108.0,5.0,2
6435,142,8,98.0,4.0,2
6435,148,12,95.0,4.0,2
6435,151,12,93.0,4.0,2
6435,151,4,93.0,4.0,3
6435,157,11,98.0,4.0,2
6435,151,9,109.0,5.0,2
6435,151,7,109.0,5.0,2
6435,149,8,95.0,4.0,2
6435,166,5,94.0,4.0,2
6435,159,4,97.0,4.0,3
6435,169,26,85.0,3.5,2
6435,169,20,76.0,3.5,2
6435,169,12,89.0,4.0,2
6435,169,17,76.0,3.5,2
6435,170,18,88.0,4.0,2
6435,170,16,75.0,3.5,2
6435,170,9,90.0,4.0,2
6435,170,21,88.0,4.0,2
6435,170,9,89.0,4.0,2
6435,170,12,89.0,4.0,2
6435,170,25,101.0,3.5,2
6435,171,11,89.0,4.0,2
6435,171,21,88.0,4.0,4
6435,172,11,94.0,4.0,2
6435,174,5,96.0,4.0,3
6435,182,25,110.0,5.0,2
6435,182,35,88.0,4.0,2
6435,182,17,135.0,6.0,2
6435,190,23,91.0,4.0,2
6435,188,35,117.0,5.0,2
6435,188,20,92.0,4.0,2
6435,188,4,90.0,4.0,2
6435,188,25,101.0,4.0,2
6435,190,1,92.0,4.0,2
6435,190,9,117.0,5.0,2
6435,190,22,73.0,3.5,2
6435,194,27,123.0,4.0,2
6435,211,17,71.0,3.0,2
6435,212,8,70.0,3.0,2
6435,210,27,106.0,5.0,2
6435,239,12,85.0,3.5,2
6435,238,19,125.0,5.0,2
6435,240,2,113.0,5.0,2
6435,240,8,114.0,3.0,2
6435,242,10,100.0,4.0,2
6435,242,26,75.0,3.0,2
6435,243,1,110.0,4.5,2
6435,242,2,95.0,4.0,2
6435,242,26,77.0,3.0,2
6435,241,2,78.0,3.0,3
6435,245,3,100.0,4.0,3
6435,245,6,95.0,3.0,2
6435,248,5,72.0,3.0,2
6435,246,17,125.0,4.0,2
6435,247,23,113.0,4.0,2
6435,247,21,114.0,4.0,2
6435,252,3,98.0,4.0,2
6435,252,6,75.0,3.5,2
6435,251,17,113.0,5.0,2
6435,253,10,95.0,4.0,2
6435,256,6,77.0,3.5,2
6435,258,3,124.0,4.0,2
6435,274,19,100.0,4.0,2
6435,272,14,100.0,4.0,2
6435,276,11,100.0,4.0,2
6435,276,10,100.0,4.0,2
6435,276,4,117.0,4.0,2
6435,279,1,82.0,3.5,2
6435,279,21,97.0,4.0,3
6435,279,3,97.0,4.0,2
6435,280,42,80.0,3.0,2
6435,280,7,80.0,3.0,2
6435,280,32,80.0,3.0,2
6435,280,8,108.0,4.0,2
6435,280,54,120.0,5.0,2
6435,280,49,120.0,5.0,2
6435,280,19,100.0,4.0,2
6435,280,40,120.0,5.0,2
6435,280,37,80.0,3.0,2
6435,280,12,80.0,3.0,2
6435,280,52,81.0,3.0,2
6435,280,117,185.0,6.0,2
6435,280,77,80.0,3.0,2
6435,280,82,80.0,3.0,2
6435,284,20,109.0,4.0,2
6435,293,9,102.0,4.0,2
6435,286,15,109.0,4.0,2
6436,70,8,69.0,3.0,2
6436,89,2,77.0,3.5,2
6436,82,8,86.0,4.0,2
6436,81,4,86.0,4.0,2
6436,91,9,66.0,3.0,2
6436,82,15,84.0,4.0,2
6436,118,6,102.0,4.5,2
6436,82,11,106.0,4.0,2
6436,122,31,89.0,3.5,2
6436,122,4,90.0,4.0,2
6436,126,16,91.0,4.5,2
6436,122,10,90.0,4.0,2
6436,142,15,104.0,4.0,2
6436,144,12,106.0,5.0,2
6436,142,4,104.0,4.0,2
6436,147,3,94.0,4.0,2
6436,177,6,89.0,4.0,2
6436,190,2,98.0,4.0,2
6437,33,7,61.0,3.0,2
6437,33,4,62.0,3.0,2
6437,33,14,61.0,3.0,2
6437,74,9,68.0,3.0,2
6437,74,8,68.0,3.0,3
6437,75,16,68.0,4.0,2
6437,74,10,68.0,3.0,2
6437,71,10,66.0,3.0,2
6437,71,19,66.0,3.0,2
6437,75,7,68.0,3.0,2
6437,74,4,77.0,3.0,2
6437,78,18,66.0,3.0,2
6437,79,5,57.0,3.0,4
6437,78,3,65.0,3.0,2
6437,79,10,57.0,3.0,2
6437,78,14,66.0,3.0,2
6437,76,7,75.0,3.0,2
6437,78,18,78.0,3.0,2
6437,82,11,69.0,4.0,2
6437,81,13,69.0,4.0,2
6437,82,2,70.0,4.0,2
6437,81,9,69.0,4.0,2
6437,91,7,75.0,3.0,2
6437,93,14,63.0,3.0,2
6437,93,31,63.0,3.0,3
6437,93,13,63.0,3.0,2
6437,93,24,63.0,3.0,2
6437,93,4,63.0,3.0,2
6437,106,15,73.0,3.0,2
6437,106,16,73.0,3.0,2
6437,106,10,73.0,3.0,2
6437,106,7,73.0,3.0,2
6437,106,3,73.0,3.0,2
6437,110,11,58.0,3.0,2
6437,110,17,64.0,3.0,2
6437,112,7,58.0,3.0,2
6437,114,22,58.0,3.0,2
6437,113,16,58.0,3.0,3
6437,115,24,58.0,3.0,2
6437,115,6,58.0,3.0,2
6437,127,8,95.0,4.0,3
6437,127,34,80.0,3.5,2
6437,158,5,102.0,4.0,2
6437,165,26,100.0,4.0,2
6437,165,11,100.0,4.0,2
6437,165,1,100.0,4.0,2
6437,165,19,100.0,4.0,2
6437,165,10,122.0,4.0,2
6438,2,7,152.0,6.0,2
6438,62,7,78.0,4.0,3
6438,58,16,71.0,3.0,2
6438,105,7,67.0,3.0,2
6438,147,8,75.0,3.0,2
6438,146,2,45.0,2.5,2
6438,146,6,46.0,3.0,2
6438,158,11,77.0,3.0,2
6438,189,5,111.0,5.0,2
6438,194,14,100.0,4.0,2
6438,209,20,77.0,4.0,3
6438,207,16,96.0,4.0,2
6438,227,14,108.0,4.0,2
6438,233,5,100.0,4.0,2
6438,226,1,110.0,5.0,2
6438,227,5,109.0,5.0,2
6438,233,3,99.0,4.0,2
6438,227,17,118.0,4.0,2
6438,255,1,98.0,4.5,2
6438,241,15,88.0,3.0,2
6438,252,9,108.0,4.0,2
6438,250,13,93.0,4.0,2
6438,250,2,93.0,4.0,2
6438,250,4,93.0,4.0,2
6438,251,1,94.0,4.0,2
6438,247,4,78.0,4.0,2
6438,252,2,106.0,4.0,2
6438,252,19,106.0,4.0,2
6438,250,10,93.0,4.0,2
6438,253,1,102.0,4.0,2
6438,253,8,102.0,4.0,2
6438,253,20,102.0,4.0,2
6438,253,3,144.0,4.0,2
6438,269,18,96.0,4.0,2
6438,270,3,113.0,5.0,2
6438,276,48,120.0,5.0,2
6438,280,1,87.0,4.0,2
6438,292,15,108.0,4.5,2
6438,276,18,108.0,3.5,2
6438,341,2,100.0,4.0,3
6438,337,2,96.0,4.0,2
6438,326,9,90.0,4.0,2
6438,337,3,120.0,4.0,2
6438,355,4,100.0,4.0,2
6438,360,7,110.0,4.0,2
6439,9,2,72.0,3.5,2
6439,76,14,107.0,4.0,2
6439,9,8,72.0,3.5,2
6439,102,3,50.0,2.0,2
6439,112,5,95.0,4.0,2
6439,112,7,95.0,4.0,2
6439,130,10,67.0,3.0,2
6439,130,3,84.0,4.0,2
6439,130,16,89.0,3.0,2
6439,152,8,73.0,3.0,2
6439,152,5,73.0,3.0,2
6439,146,6,86.0,4.0,2
6439,194,6,88.0,4.0,2
6439,197,23,58.0,3.0,2
6439,201,7,67.0,4.0,2
6439,202,12,70.0,4.0,3
6439,202,8,117.0,5.0,2
6439,214,22,112.0,4.0,2
6439,212,32,91.0,4.0,2
6439,216,5,92.0,4.0,2
6439,224,22,100.0,4.0,2
6439,227,19,99.0,4.0,2
6439,227,21,103.0,4.0,2
6439,225,35,103.0,4.0,2
6439,227,16,99.0,4.0,2
6439,225,32,103.0,4.0,2
6439,225,20,109.0,4.0,2
6439,237,14,96.0,4.0,2
6439,237,16,121.0,5.0,2
6439,241,4,108.0,4.0,2
6439,302,11,95.0,4.0,2
6439,308,6,93.0,4.0,2
6439,287,1,105.0,4.0,2
6439,287,6,76.0,4.0,2
6439,296,4,122.0,5.0,2
6439,283,4,101.0,4.0,2
6439,284,4,115.0,5.0,2
6439,318,3,116.0,5.0,2
6439,318,4,98.0,4.0,2
6439,314,5,100.0,4.0,2
6439,329,16,103.0,4.0,2
6439,335,6,99.0,4.0,3
6439,344,15,104.0,5.0,2
6439,376,5,93.0,4.0,2
6439,376,2,93.0,4.0,2
6439,383,7,123.0,4.0,2
6439,411,1,114.0,5.0,2
6439,411,37,102.0,4.0,2
6439,407,5,118.0,5.0,2
6439,407,6,117.0,4.0,2
6439,407,25,121.0,5.0,2
6439,429,9,93.0,4.0,2
6439,407,11,149.0,5.0,2
6439,446,12,96.0,4.0,2
6439,440,43,26.0,2.0,2
6439,446,1,112.0,4.0,2
6439,440,44,55.0,2.0,2
6439,454,5,128.0,4.0,2
6439,475,7,105.0,4.5,2
6439,487,10,100.0,4.0,2
6439,487,5,125.0,5.0,2
6439,496,19,107.0,4.0,2
6439,496,16,72.0,3.0,2
6440,45,6,53.0,3.0,2
6440,55,1,120.0,4.0,2
6440,55,2,110.0,4.0,2
6440,55,2,140.0,5.0,2
6440,60,14,77.0,3.0,2
6440,120,16,71.0,3.0,2
6440,133,14,137.0,5.0,2
6440,133,14,130.0,5.0,2
6440,157,4,61.0,3.0,2
6440,152,18,74.0,3.5,2
6440,151,10,87.0,4.0,2
6440,157,6,61.0,3.0,2
6440,157,8,103.0,5.0,2
6440,169,5,104.0,4.0,2
6440,163,11,149.0,6.0,2
6440,177,16,117.0,4.0,2
6440,163,12,149.0,6.0,2
6440,181,37,102.0,4.0,2
6440,192,35,128.0,4.0,2
6440,181,44,96.0,5.0,2
6440,181,13,107.0,4.0,2
6440,186,11,132.0,6.5,2
6440,181,32,87.0,4.0,2
6440,200,9,107.0,5.0,2
6440,213,34,119.0,5.0,2
6440,203,5,98.0,4.0,2
6440,200,12,107.0,5.0,2
6440,213,22,113.0,5.0,2
6440,200,14,130.0,5.0,2
6440,231,14,104.0,5.0,2
6440,231,20,108.0,5.0,2
6440,237,9,125.0,5.0,2
6440,245,4,106.0,4.0,2
6440,250,2,95.0,5.0,2
6440,245,7,106.0,4.0,2
6441,10,5,87.0,4.0,2
6441,10,27,72.0,3.0,2
6441,6,8,62.0,3.0,2
6441,12,115,89.0,4.0,2
6441,12,34,72.0,3.0,2
6441,12,18,72.0,3.0,2
6441,12,124,75.0,3.0,3
6441,12,72,74.0,3.0,4
6441,12,23,104.0,3.0,2
6441,12,116,113.0,3.0,2
6441,27,8,68.0,3.0,2
6441,27,13,86.0,4.0,2
6441,26,12,51.0,3.0,2
6441,27,15,999.0,4.0,2
6441,86,3,80.0,3.0,2
6441,102,4,99.0,4.0,2
6441,106,1,108.0,5.0,3
6441,105,5,68.0,3.0,2
6441,155,11,65.0,3.0,2
6441,155,13,67.0,3.0,2
6441,142,14,68.0,3.5,2
6441,180,14,59.0,3.0,2
6441,180,7,72.0,3.0,2
6441,223,7,75.0,3.0,3
6441,223,10,77.0,4.0,2
6441,223,9,64.0,3.0,3
6441,234,17,90.0,4.0,2
6441,222,7,120.0,4.0,2
6441,241,8,106.0,4.0,2
6441,255,11,60.0,3.0,2
6441,244,4,99.0,3.0,3
6441,247,5,110.0,5.0,2
6441,288,32,92.0,3.5,2
6441,288,16,92.0,4.0,2
6441,275,1,129.0,5.0,2
6441,306,8,104.0,4.0,2
6441,316,15,98.0,4.0,3
6441,319,8,130.0,5.0,2
6441,316,17,114.0,5.0,2
6441,316,27,98.0,4.0,2
6441,316,5,114.0,5.0,2
6441,332,5,129.0,6.0,3
6441,316,21,115.0,5.0,2
6441,316,11,98.0,4.0,2
7322,60,5,88.0,3.0,2
7535,41,1,105.0,4.0,2
7535,43,24,52.0,2.0,2
7594,131,72,77.0,4.0,2
7594,131,45,60.0,3.0,2
7594,131,95,64.0,3.0,2
7594,131,13,82.0,3.0,2
7594,131,106,60.0,3.0,2
7594,131,45,68.0,3.0,2
7594,131,121,49.0,2.0,3
7600,143,10,50.0,2.0,2
7600,146,9,100.0,4.0,2
7600,156,4,51.0,3.0,3
7600,157,3,53.0,3.0,2
7600,157,4,45.0,3.0,2
7600,154,8,57.0,3.5,2
7601,16,4,45.0,3.0,3
7601,55,6,39.0,2.0,2
7601,69,5,36.0,2.0,2
7601,64,13,36.0,2.0,2
7601,64,2,36.0,3.0,2
7601,71,17,52.0,3.0,2
7601,79,17,52.0,3.0,3
7601,79,7,999.0,3.0,2
7601,84,10,37.0,2.0,3
7601,84,4,37.0,2.0,2
7601,84,24,37.0,2.0,2
7601,82,20,36.0,2.0,2
7601,81,15,56.0,3.0,2
7601,81,14,66.0,3.0,2
7601,87,8,80.0,4.0,2
7601,85,3,52.0,3.0,2
7601,100,14,73.0,4.0,2
7602,138,15,50.0,2.0,2
7602,141,13,46.0,3.0,2
7602,145,8,50.0,3.0,2
