match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_unit_like,אשדוד,אשדוד|2062-67|57.0||9.0|אחר|2011.0,2,2,2010-07-07,2010-08-04
parcel_unit_like,אשדוד,אשדוד|2062-67|58.0||2.0|אחר|2011.0,2,2,2011-08-15,2012-04-04
parcel_unit_like,אשדוד,אשדוד|2062-67|58.0||3.0|אחר|2011.0,2,2,2011-07-19,2011-08-22
parcel_unit_like,אשדוד,אשדוד|2062-67|58.0||5.0|משרד|2011.0,2,2,2013-01-30,2017-11-08
parcel_unit_like,אשדוד,אשדוד|2062-67|58.0||9.0|אחר|2011.0,2,2,2010-07-07,2010-08-04
parcel_unit_like,אשדוד,אשדוד|2062-67|60.0||2.0|משרד|2011.0,2,2,2016-01-20,2023-05-17
parcel_unit_like,אשדוד,אשדוד|2062-67|61.0||4.0|משרד|2011.0,2,2,2010-11-30,2015-06-07
parcel_unit_like,אשדוד,אשדוד|2062-67|61.0||7.0|משרד|2011.0,2,2,2013-10-24,2018-03-04
parcel_unit_like,אשדוד,אשדוד|2062-67|70.0||7.0|משרד|2011.0,3,3,2018-06-26,2023-08-02
parcel_unit_like,אשדוד,אשדוד|2062-67|80.0||2.0|משרד|2011.0,2,2,2012-10-16,2015-03-18
parcel_unit_like,אשדוד,אשדוד|2062-67||||ללא תיכנון|0.0,2,2,2021-01-28,2024-01-24
parcel_unit_like,אשדוד,אשדוד|2066-114|69.25||3.0|דירה בבית קומות|1970.0,4,2,2016-07-14,2022-06-26
parcel_unit_like,אשדוד,אשדוד|2066-114|69.25||5.0|דירה בבית קומות|1970.0,4,2,2008-11-11,2018-06-01
parcel_unit_like,אשדוד,אשדוד|2066-114|69.25||6.0|דירה בבית קומות|1970.0,4,2,2013-02-27,2021-01-05
parcel_unit_like,אשדוד,אשדוד|2066-114|69.25||7.0|דירה בבית קומות|1970.0,4,2,2012-08-14,2017-12-19
parcel_unit_like,אשדוד,אשדוד|2066-114|89.52||6.0|דירה בבית קומות|1970.0,4,2,2007-05-18,2019-03-31
parcel_unit_like,אשדוד,אשדוד|2066-114|89.75||6.0|דירה בבית קומות|1970.0,4,2,2005-08-10,2010-08-02
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||1.0|דירה בבית קומות|1970.0,4,2,2004-11-03,2013-02-10
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||2.0|דירה בבית קומות|1970.0,6,3,2022-06-26,2023-06-26
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||3.0|דירה בבית קומות|1970.0,6,3,2011-01-14,2020-11-09
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||4.0|דירה בבית קומות|1970.0,4,2,2012-01-04,2014-09-03
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||5.0|דירה בבית קומות|1970.0,8,4,2007-10-15,2019-05-28
parcel_unit_like,אשדוד,אשדוד|2066-115|66.74||6.0|דירה בבית קומות|1970.0,8,4,2019-08-26,2022-05-30
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||1.0|דירה בבית קומות|1970.0,6,3,2008-07-11,2024-03-20
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||2.0|דירה בבית קומות|1970.0,8,4,2008-08-12,2023-10-24
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||3.0|דירה בבית קומות|1970.0,6,3,2022-02-28,2023-05-15
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||4.0|דירה בבית קומות|1970.0,6,3,2022-01-06,2023-08-30
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||5.0|דירה בבית קומות|1970.0,8,4,2009-04-26,2023-09-22
parcel_unit_like,אשדוד,אשדוד|2066-115|68.68||6.0|דירה בבית קומות|1970.0,4,2,2014-06-30,2022-12-01
parcel_unit_like,אשדוד,אשדוד|2066-115|74.63||3.0|דירה בבית קומות|1970.0,4,2,2009-05-31,2017-06-04
parcel_unit_like,אשדוד,אשדוד|2066-115|74.63||4.0|דירה בבית קומות|1970.0,4,2,2004-11-16,2021-03-02
parcel_unit_like,אשדוד,אשדוד|2066-115|76.57||6.0|דירה בבית קומות|1970.0,4,2,2019-01-20,2019-02-25
parcel_unit_like,אשדוד,אשדוד|2066-116|104.0||5.0|דירה בבית קומות|2019.0,7,7,2017-04-26,2020-12-06
parcel_unit_like,אשדוד,אשדוד|2066-116|104.0||6.0|דירה בבית קומות|2019.0,7,7,2019-11-06,2021-12-14
parcel_unit_like,אשדוד,אשדוד|2066-116|53.0||7.0|דירה בבית קומות|2019.0,8,8,2019-11-05,2022-03-13
parcel_unit_like,אשדוד,אשדוד|2066-116|68.0||4.0|דירה בבית קומות|1975.0,2,2,2007-10-29,2010-04-01
parcel_unit_like,אשדוד,אשדוד|2066-116|68.2||1.0|דירה בבית קומות|1960.0,3,3,2009-06-08,2022-10-31
parcel_unit_like,אשדוד,אשדוד|2066-116|80.5||3.0|דירה בבית קומות|1980.0,2,2,2016-07-28,2019-07-15
parcel_unit_like,אשדוד,אשדוד|2066-116|99.0||5.0|דירה בבית קומות|2019.0,4,4,2019-09-18,2023-06-25
parcel_unit_like,אשדוד,אשדוד|2066-116|99.0||6.0|דירה בבית קומות|2019.0,5,4,2019-10-27,2020-08-13
parcel_unit_like,אשדוד,אשדוד|2066-117|68.2||1.0|דירה בבית קומות|1970.0,6,2,2013-08-08,2020-04-05
parcel_unit_like,אשדוד,אשדוד|2066-117|68.2||1.0|לא צויין סוג|1970.0,6,2,1998-11-16,2002-12-11
parcel_unit_like,אשדוד,אשדוד|2066-117|68.2||2.0|דירה בבית קומות|1970.0,9,3,2007-12-05,2016-03-31
parcel_unit_like,אשדוד,אשדוד|2066-117|68.2||3.0|דירה בבית קומות|1970.0,9,3,2009-05-13,2020-03-12
parcel_unit_like,אשדוד,אשדוד|2066-117|68.2||4.0|דירה בבית קומות|1970.0,9,3,2016-06-13,2020-12-27
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||1.0|דירה בבית קומות|1970.0,6,2,2007-02-01,2012-06-06
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||1.0|לא צויין סוג|1970.0,6,2,1998-10-28,2000-07-24
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||2.0|דירה בבית קומות|1970.0,9,3,2015-05-21,2024-07-08
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||2.0|לא צויין סוג|1970.0,6,2,1999-05-25,1999-05-29
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||3.0|דירה בבית קומות|1970.0,6,2,2020-01-28,2022-11-21
parcel_unit_like,אשדוד,אשדוד|2066-117|80.5||4.0|דירה בבית קומות|1970.0,9,3,2012-10-23,2022-02-15
parcel_unit_like,אשדוד,אשדוד|2066-122|31.04||0.0|חנות|1970.0,2,2,2013-05-02,2019-05-23
parcel_unit_like,אשדוד,אשדוד|2066-130|64.18||1.0|דירה בבית קומות|1960.0,4,4,2009-05-20,2022-03-20
parcel_unit_like,אשדוד,אשדוד|2066-130|64.18||2.0|דירה בבית קומות|1960.0,2,2,2008-05-20,2022-03-14
parcel_unit_like,אשדוד,אשדוד|2066-130|64.18||2.0|לא צויין סוג|1960.0,2,2,1998-08-16,1999-05-31
parcel_unit_like,אשדוד,אשדוד|2066-130|64.18||3.0|דירה בבית קומות|1960.0,4,4,2007-01-18,2017-02-27
parcel_unit_like,אשדוד,אשדוד|2066-130|64.18||4.0|דירה בבית קומות|1960.0,2,2,2021-08-29,2021-10-19
parcel_unit_like,אשדוד,אשדוד|2066-133|||0.0|חנות|1960.0,34,17,2010-03-23,2023-09-11
parcel_unit_like,אשדוד,אשדוד|2066-135|56.0||0.0|דירה בבית קומות|1960.0,5,5,2008-04-29,2024-04-08
parcel_unit_like,אשדוד,אשדוד|2066-135|56.0||0.0|לא צויין סוג|1960.0,2,2,1998-10-23,1998-12-03
parcel_unit_like,אשדוד,אשדוד|2066-135|56.0||1.0|דירה בבית קומות|1960.0,6,6,2006-05-24,2021-04-20
parcel_unit_like,אשדוד,אשדוד|2066-135|56.0||2.0|דירה בבית קומות|1960.0,3,3,2017-11-19,2019-11-25
parcel_unit_like,אשדוד,אשדוד|2066-135|56.0||3.0|דירה בבית קומות|1960.0,8,8,2007-11-14,2024-06-05
parcel_unit_like,אשדוד,אשדוד|2066-13|36.5||1.0|דירה בבית קומות|1960.0,6,2,2007-02-14,2022-03-13
parcel_unit_like,אשדוד,אשדוד|2066-14|36.5||0.0|דירה בבית קומות|1960.0,6,2,2008-05-18,2010-02-03
parcel_unit_like,אשדוד,אשדוד|2066-15|45.0||1.0|דירה בבית קומות|1960.0,6,2,2021-10-24,2021-10-25
parcel_unit_like,אשדוד,אשדוד|2066-15|74.0||1.0|דירה בבית קומות|1960.0,6,2,2018-09-16,2019-11-21
parcel_unit_like,אשדוד,אשדוד|2066-16|36.5||0.0|דירה בבית קומות|1950.0,6,2,2015-01-22,2024-03-28
parcel_unit_like,אשדוד,אשדוד|2066-175|50.55||3.0|דירה בבית קומות|1960.0,3,3,2016-12-25,2022-10-19
parcel_unit_like,אשדוד,אשדוד|2066-176|50.55||3.0|דירה בבית קומות|1960.0,2,2,2015-05-14,2019-12-01
parcel_unit_like,אשדוד,אשדוד|2066-176|56.49||4.0|דירה בבית קומות|1960.0,3,3,2011-01-26,2016-09-29
parcel_unit_like,אשדוד,אשדוד|2066-177|110.0||6.0|דירה בבית קומות|1970.0,3,3,2018-02-04,2018-06-07
parcel_unit_like,אשדוד,אשדוד|2066-178|33.88||1.0|דירה בבית קומות|1960.0,9,3,2007-11-23,2018-06-27
parcel_unit_like,אשדוד,אשדוד|2066-178|50.55||4.0|דירה בבית קומות|1960.0,6,2,2013-11-11,2015-03-25
parcel_unit_like,אשדוד,אשדוד|2066-179|64.45||4.0|לא צויין סוג|1960.0,6,2,1998-12-14,2003-04-10
parcel_unit_like,אשדוד,אשדוד|2066-179|97.0||6.0|דירה בבית קומות|1960.0,6,2,2022-07-14,2022-11-27
parcel_unit_like,אשדוד,אשדוד|2066-179|98.0||5.0|דירה בבית קומות|1960.0,6,2,2022-07-13,2022-08-09
parcel_unit_like,אשדוד,אשדוד|2066-17|36.5||0.0|דירה בבית קומות|1960.0,6,2,2009-01-07,2021-01-28
parcel_unit_like,אשדוד,אשדוד|2066-180|50.55||2.0|דירה בבית קומות|1960.0,9,3,2006-11-13,2010-08-15
parcel_unit_like,אשדוד,אשדוד|2066-180|50.55||4.0|דירה בבית קומות|1960.0,6,2,2018-01-28,2019-01-21
parcel_unit_like,אשדוד,אשדוד|2066-181|59.55||1.0|דירה בבית קומות|2021.0,9,3,2008-09-15,2021-05-30
parcel_unit_like,אשדוד,אשדוד|2066-181|64.45||4.0|דירה בבית קומות|2021.0,9,3,2008-12-21,2016-06-01
parcel_unit_like,אשדוד,אשדוד|2066-184|59.55||2.0|דירה בבית קומות|1960.0,4,2,2008-12-08,2010-02-17
parcel_unit_like,אשדוד,אשדוד|2066-18|36.5||0.0|דירה בבית קומות|1960.0,9,3,2018-11-11,2022-12-25
parcel_unit_like,אשדוד,אשדוד|2066-19|36.5||0.0|דירה בבית קומות|1960.0,6,2,2013-05-16,2023-05-30
parcel_unit_like,אשדוד,אשדוד|2066-209|40.3||1.0|דירה בבית קומות|1970.0,2,2,2022-07-04,2023-01-23
parcel_unit_like,אשדוד,אשדוד|2066-209|40.3||2.0|דירה בבית קומות|1970.0,2,2,2017-03-16,2020-06-16
parcel_unit_like,אשדוד,אשדוד|2066-209|82.0||5.0|דירה בבית קומות|1970.0,2,2,2022-06-28,2022-07-04
parcel_unit_like,אשדוד,אשדוד|2066-20|36.5||1.0|דירה בבית קומות|1960.0,6,2,2011-05-05,2012-01-09
parcel_unit_like,אשדוד,אשדוד|2066-210|40.3||4.0|דירה בבית קומות|1960.0,2,2,2011-10-30,2015-02-13
parcel_unit_like,אשדוד,אשדוד|2066-211|40.3||1.0|דירה בבית קומות|1970.0,3,3,2008-08-04,2024-07-18
parcel_unit_like,אשדוד,אשדוד|2066-211|40.3||3.0|דירה בבית קומות|1970.0,3,3,2010-08-04,2021-05-05
parcel_unit_like,אשדוד,אשדוד|2066-211|40.3||4.0|דירה בבית קומות|1970.0,3,3,2010-06-18,2017-04-27
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||1.0|דירה בבית קומות|1970.0,2,2,2015-12-03,2019-04-11
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||2.0|דירה בבית קומות|1970.0,3,3,2006-07-21,2022-05-19
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||4.0|דירה בבית קומות|1970.0,5,5,2007-06-24,2022-06-29
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||5.0|דירה בבית קומות|1970.0,5,5,2006-04-06,2021-02-08
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||6.0|דירה בבית קומות|1970.0,3,3,2010-01-24,2017-12-06
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||7.0|דירה בבית קומות|1970.0,2,2,2015-01-07,2020-02-09
parcel_unit_like,אשדוד,אשדוד|2066-213|54.7||8.0|דירה בבית קומות|1970.0,3,3,2012-10-10,2023-10-26
parcel_unit_like,אשדוד,אשדוד|2066-214|50.5||1.0|דירה בבית קומות|1970.0,2,2,2009-11-10,2016-07-21
parcel_unit_like,אשדוד,אשדוד|2066-214|50.5||2.0|דירה בבית קומות|1970.0,3,3,2021-06-13,2023-06-07
parcel_unit_like,אשדוד,אשדוד|2066-214|50.5||3.0|דירה בבית קומות|1970.0,2,2,2004-09-08,2009-02-06
parcel_unit_like,אשדוד,אשדוד|2066-214|50.5||4.0|דירה בבית קומות|1970.0,3,3,2004-05-09,2023-01-12
parcel_unit_like,אשדוד,אשדוד|2066-214|56.6||4.0|דירה בבית קומות|1970.0,2,2,2020-09-02,2022-08-22
parcel_unit_like,אשדוד,אשדוד|2066-214|61.1||2.0|דירה בבית קומות|1970.0,2,2,2012-10-14,2023-07-05
parcel_unit_like,אשדוד,אשדוד|2066-214|61.1||3.0|דירה בבית קומות|2025.0,2,2,2022-08-10,2022-11-15
parcel_unit_like,אשדוד,אשדוד|2066-216|50.5||3.0|דירה בבית קומות|1970.0,2,2,2009-05-25,2012-03-08
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||1.0|דירה בבית קומות|1970.0,4,4,2012-06-06,2024-05-26
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||2.0|דירה בבית קומות|1970.0,4,4,2017-01-05,2022-06-07
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||3.0|דירה בבית קומות|1970.0,6,6,2006-12-10,2021-10-05
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||4.0|דירה בבית קומות|1970.0,3,3,2018-02-25,2022-10-31
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||5.0|דירה בבית קומות|1970.0,3,3,2007-11-05,2020-07-06
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||6.0|דירה בבית קומות|1970.0,6,6,2005-11-21,2021-01-21
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||7.0|דירה בבית קומות|1970.0,3,3,2008-07-08,2017-11-26
parcel_unit_like,אשדוד,אשדוד|2066-216|54.7||8.0|דירה בבית קומות|1970.0,5,5,2010-08-03,2023-03-12
parcel_unit_like,אשדוד,אשדוד|2066-216|61.1||1.0|דירה בבית קומות|1970.0,2,2,2017-03-28,2023-05-09
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||1.0|דירה בבית קומות|1970.0,2,2,2010-03-02,2016-09-28
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||1.0|לא צויין סוג|1970.0,2,2,1998-12-16,2003-04-11
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||3.0|דירה בבית קומות|1970.0,3,3,2004-07-15,2010-06-21
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||4.0|דירה בבית קומות|1970.0,3,3,2007-09-24,2018-11-05
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||6.0|דירה בבית קומות|1970.0,4,4,2011-12-11,2023-09-03
parcel_unit_like,אשדוד,אשדוד|2066-217|54.7||7.0|דירה בבית קומות|1970.0,2,2,2006-10-19,2008-12-04
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||1.0|דירה בבית קומות|1970.0,3,3,2010-05-16,2021-10-14
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||2.0|דירה בבית קומות|1970.0,2,2,2021-08-12,2022-04-11
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||3.0|דירה בבית קומות|1970.0,3,3,2009-02-02,2016-12-29
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||4.0|דירה בבית קומות|1970.0,4,4,2011-01-28,2022-10-02
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||5.0|דירה בבית קומות|1970.0,3,3,2004-07-11,2021-01-07
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||6.0|דירה בבית קומות|1970.0,4,4,2005-06-06,2022-02-06
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||7.0|דירה בבית קומות|1970.0,3,3,2010-03-10,2022-05-24
parcel_unit_like,אשדוד,אשדוד|2066-224|54.7||8.0|דירה בבית קומות|1970.0,3,3,2008-08-18,2013-05-09
parcel_unit_like,אשדוד,אשדוד|2066-225|38.5||1.0|דירה בבית קומות|1960.0,12,4,2007-03-22,2021-05-24
parcel_unit_like,אשדוד,אשדוד|2066-225|38.5||2.0|דירה בבית קומות|1960.0,6,2,2007-12-09,2012-12-31
parcel_unit_like,אשדוד,אשדוד|2066-225|38.5||4.0|דירה בבית קומות|1960.0,9,3,2010-10-06,2022-09-01
parcel_unit_like,אשדוד,אשדוד|2066-229|63.43||1.0|דירה בבית קומות|1970.0,3,3,2007-06-17,2010-08-13
parcel_unit_like,אשדוד,אשדוד|2066-229|63.43||2.0|דירה בבית קומות|1970.0,3,3,2005-08-02,2019-12-02
parcel_unit_like,אשדוד,אשדוד|2066-229|63.43||2.0|לא צויין סוג|1970.0,3,3,1998-12-27,2000-10-24
parcel_unit_like,אשדוד,אשדוד|2066-229|63.43||3.0|דירה בבית קומות|1970.0,4,4,2009-10-28,2013-08-15
parcel_unit_like,אשדוד,אשדוד|2066-229|63.43||4.0|דירה בבית קומות|1970.0,3,3,2010-06-23,2013-09-09
parcel_unit_like,אשדוד,אשדוד|2066-22|36.5||1.0|דירה בבית קומות|1970.0,6,2,2008-12-18,2022-02-20
parcel_unit_like,אשדוד,אשדוד|2066-230|63.43||1.0|דירה בבית קומות|1970.0,4,4,2009-07-27,2019-11-25
parcel_unit_like,אשדוד,אשדוד|2066-230|63.43||2.0|דירה בבית קומות|1970.0,2,2,2012-11-05,2020-10-20
parcel_unit_like,אשדוד,אשדוד|2066-230|63.43||2.0|לא צויין סוג|1970.0,2,2,1998-12-03,1999-01-20
parcel_unit_like,אשדוד,אשדוד|2066-230|63.43||3.0|דירה בבית קומות|1970.0,5,5,2008-01-30,2021-07-13
parcel_unit_like,אשדוד,אשדוד|2066-230|63.43||4.0|דירה בבית קומות|1970.0,4,4,2008-02-06,2021-06-14
parcel_unit_like,אשדוד,אשדוד|2066-231|63.43||1.0|דירה בבית קומות|1960.0,4,4,2009-09-16,2017-08-29
parcel_unit_like,אשדוד,אשדוד|2066-231|63.43||2.0|דירה בבית קומות|1960.0,4,4,2004-10-21,2021-10-25
parcel_unit_like,אשדוד,אשדוד|2066-231|63.43||3.0|דירה בבית קומות|1960.0,5,5,2012-03-05,2022-11-15
parcel_unit_like,אשדוד,אשדוד|2066-231|63.43||4.0|דירה בבית קומות|1960.0,3,3,2008-01-14,2018-12-23
parcel_unit_like,אשדוד,אשדוד|2066-232|63.43||3.0|דירה בבית קומות|2021.0,2,2,2016-05-15,2019-12-05
parcel_unit_like,אשדוד,אשדוד|2066-232|63.43||4.0|דירה בבית קומות|2021.0,3,3,2018-10-30,2020-03-08
parcel_unit_like,אשדוד,אשדוד|2066-233|100.0||5.0|דירה בבית קומות|1970.0,3,3,2016-02-17,2016-03-28
parcel_unit_like,אשדוד,אשדוד|2066-233|63.0||4.0|דירה בבית קומות|1970.0,2,2,2010-08-12,2015-12-06
parcel_unit_like,אשדוד,אשדוד|2066-234|63.43||1.0|דירה בבית קומות|1970.0,5,5,2014-01-02,2023-06-26
parcel_unit_like,אשדוד,אשדוד|2066-234|63.43||2.0|דירה בבית קומות|1970.0,5,5,2008-08-13,2017-01-16
parcel_unit_like,אשדוד,אשדוד|2066-234|63.43||4.0|דירה בבית קומות|1970.0,4,4,2006-12-17,2022-02-20
parcel_unit_like,אשדוד,אשדוד|2066-235|100.0||7.0|דירה בבית קומות|2019.0,2,2,2017-04-06,2020-09-10
parcel_unit_like,אשדוד,אשדוד|2066-235|63.0||4.0|דירה בבית קומות|1970.0,2,2,2013-04-14,2018-01-04
parcel_unit_like,אשדוד,אשדוד|2066-235|63.43||3.0|דירה בבית קומות|1970.0,2,2,2010-03-04,2017-02-16
parcel_unit_like,אשדוד,אשדוד|2066-235|90.0||6.0|דירה בבית קומות|2019.0,2,2,2019-08-30,2020-01-09
parcel_unit_like,אשדוד,אשדוד|2066-235|93.0||6.0|דירה בבית קומות|2019.0,2,2,2018-11-20,2020-12-23
parcel_unit_like,אשדוד,אשדוד|2066-236|63.0||4.0|דירה בבית קומות|1970.0,3,3,2006-07-23,2016-07-07
parcel_unit_like,אשדוד,אשדוד|2066-236|63.43||1.0|דירה בבית קומות|1970.0,2,2,2010-03-25,2010-09-21
parcel_unit_like,אשדוד,אשדוד|2066-236|63.43||2.0|דירה בבית קומות|1970.0,2,2,2008-03-25,2021-11-21
parcel_unit_like,אשדוד,אשדוד|2066-237|63.43||1.0|דירה בבית קומות|1970.0,5,5,2007-07-11,2023-01-31
parcel_unit_like,אשדוד,אשדוד|2066-237|63.43||2.0|דירה בבית קומות|1970.0,2,2,2009-05-21,2012-05-04
parcel_unit_like,אשדוד,אשדוד|2066-237|63.43||3.0|דירה בבית קומות|1970.0,4,4,2004-10-26,2016-05-11
parcel_unit_like,אשדוד,אשדוד|2066-237|63.43||4.0|דירה בבית קומות|1970.0,6,6,2009-07-22,2024-05-28
parcel_unit_like,אשדוד,אשדוד|2066-266|49.0||3.0|דירה בבית קומות|1970.0,6,2,2008-05-21,2012-01-23
parcel_unit_like,אשדוד,אשדוד|2066-266|65.0||0.0|דירה בבית קומות|1970.0,9,3,2011-02-14,2023-12-22
parcel_unit_like,אשדוד,אשדוד|2066-266|65.0||1.0|דירה בבית קומות|1970.0,9,3,2011-01-12,2016-08-23
parcel_unit_like,אשדוד,אשדוד|2066-266|65.0||2.0|דירה בבית קומות|1970.0,9,3,2008-01-06,2018-11-15
parcel_unit_like,אשדוד,אשדוד|2066-266|65.0||3.0|דירה בבית קומות|1970.0,12,4,2006-02-02,2022-07-26
parcel_unit_like,אשדוד,אשדוד|2066-267|44.0||0.0|דירה בבית קומות|1960.0,5,5,2004-08-18,2018-12-16
parcel_unit_like,אשדוד,אשדוד|2066-267|44.0||1.0|דירה בבית קומות|1960.0,5,5,2005-12-15,2024-04-19
parcel_unit_like,אשדוד,אשדוד|2066-267|44.0||2.0|דירה בבית קומות|1960.0,4,4,2005-11-13,2021-05-23
parcel_unit_like,אשדוד,אשדוד|2066-267|44.0||3.0|דירה בבית קומות|1960.0,8,8,2004-12-15,2023-07-17
